player_name,player_key,ppn,player_full_name,matched_by,fuzzy_score,is_correct
Giannicola Misasi,21354.0,G. Misasi,Giannicola Misasi,sorted_name,,ok
Kelly Giese,86770.0,K. Giese,Kelly Giese,sorted_name,,ok
Matteo Gigante,1187.0,M. Gigante,Matteo Gigante,sorted_name,,ok
Gilbert Klier Junior,9595.0,G. Klier Junior,Gilbert Klier Junior,sorted_name,,ok
Gilberto Ravasio,84713.0,G. Ravasio,Gilberto Ravasio,sorted_name,,ok
Giles Hussey,627.0,G. Hussey,Giles Hussey,sorted_name,,ok
Sebastian Gima,2015.0,S. Gima,Sebastian Gima,sorted_name,,ok
Igor Gimenez,8681.0,I. Gimenez,Igor Gimenez,sorted_name,,ok
Pablo Masjuan Ginel,38046.0,P. Masjuan Ginel,Pablo Masjuan Ginel,sorted_name,,ok
Giorgio Tabacco,14127.0,G. Tabacco,Giorgio Tabacco,sorted_name,,ok
Rafael Giotis,672.0,R. Giotis,Rafael Giotis,sorted_name,,ok
Giovanni Mpetshi Perricard,9222.0,G. Mpetshi Perricard,Giovanni Mpetshi Perricard,sorted_name,,ok
Giovanni Oradini,862.0,G. Oradini,Giovanni Oradini,sorted_name,,ok
Umberto Maria Giovannini,8925.0,U. M. Giovannini,Maria Giovannini Umberto,sorted_name,,ok
Marcos Giron,1766.0,M. Giron,Marcos Giron,sorted_name,,ok
Giulio Perego,15278.0,G. Perego,Giulio Perego,sorted_name,,ok
Giulio Zeppieri,376.0,G. Zeppieri,Giulio Zeppieri,sorted_name,,ok
Massimo Giunta,37933.0,M. Giunta,Massimo Giunta,sorted_name,,ok
Giuseppe La Vela,8323.0,G. La Vela,Giuseppe La Vela,sorted_name,,ok
Giuseppe Tresca,8772.0,G. Tresca,Giuseppe Tresca,sorted_name,,ok
Lorenzo Giustino,370.0,L. Giustino,Lorenzo Giustino,sorted_name,,ok
Gleb Sakharov,7108.0,G. Sakharov,Gleb Sakharov,sorted_name,,ok
Glib Sekachov,76826.0,G. Sekachov,Glib Sekachov,sorted_name,,ok
Michael Gloeckler,936.0,M. Gloeckler,Michael Gloeckler,sorted_name,,ok
Nicholas Godsick,9375.0,N. Godsick,Nicholas Godsick,sorted_name,,ok
Vignesh Gogineni,86747.0,V. Gogineni,Vignesh Gogineni,sorted_name,,ok
Segundo Goity Zapico,58211.0,S. Goity Zapico,Segundo Goity Zapico,sorted_name,,ok
Gokberk Saritas,13540.0,G. Saritas,Gokberk Saritas,sorted_name,,ok
Peter Goldsteiner,854.0,P. Goldsteiner,Peter Goldsteiner,sorted_name,,ok
Norbert Gombos,397.0,N. Gombos,Norbert Gombos,sorted_name,,ok
Juan Sebastian Gomez,712.0,J. S. Gomez,Sebastian Gomez Juan,sorted_name,,ok
Pablo Martinez Gomez,49886.0,P. Martinez Gomez,Pablo Martinez Gomez,sorted_name,,ok
Goncalo Marques,58113.0,G. Marques,Goncalo Marques,sorted_name,,ok
Gonzalo Oliveira,1965.0,G. Oliveira,Gonzalo Oliveira,sorted_name,,ok
Gonzalo Villanueva,5181.0,G. Villanueva,Gonzalo Villanueva,sorted_name,,ok
Gonzalo Zeitune,55064.0,G. Zeitune,Gonzalo Zeitune,sorted_name,,ok
Lars Goran Verwerft,72780.0,L. G. Verwerft,Goran Verwerft Lars,sorted_name,,ok
Gorazd Srbljak,968.0,G. Srbljak,Gorazd Srbljak,sorted_name,,ok
Mikhail Gorokhov,23830.0,M. Gorokhov,Mikhail Gorokhov,sorted_name,,ok
Sebastian Gorzny,9519.0,S. Gorzny,Sebastian Gorzny,sorted_name,,ok
Govind Nanda,2968.0,G. Nanda,Govind Nanda,sorted_name,,ok
Joao Graca,70350.0,J. Graca,Joao Graca,sorted_name,,ok
Tobia Grandinetti,38310.0,T. Grandinetti,Tobia Grandinetti,sorted_name,,ok
William Grant,7309.0,W. Grant,William Grant,sorted_name,,ok
Spencer Gray,69223.0,S. Gray,Spencer Gray,sorted_name,,ok
Gray Voelzke,83187.0,G. Voelzke,Gray Voelzke,sorted_name,,ok
Gregor Hausberger,56006.0,G. Hausberger,Gregor Hausberger,sorted_name,,ok
Gregor Ramskogler,38038.0,G. Ramskogler,Gregor Ramskogler,sorted_name,,ok
Hugo Grenier,1073.0,H. Grenier,Hugo Grenier,sorted_name,,ok
Ivan Gretskiy,76308.0,I. Gretskiy,Ivan Gretskiy,sorted_name,,ok
Matteo Gribaldo,89613.0,M. Gribaldo,Matteo Gribaldo,sorted_name,,ok
Tallon Griekspoor,427.0,T. Griekspoor,Tallon Griekspoor,sorted_name,,ok
Grigoriy Lomakin,1869.0,G. Lomakin,Grigoriy Lomakin,sorted_name,,ok
Grigory Shebekin,49590.0,G. Shebekin,Grigory Shebekin,sorted_name,,ok
Valentino Grippo,74381.0,V. Grippo,Valentino Grippo,sorted_name,,ok
Maxim Groysman,90126.0,M. Groysman,Maxim Groysman,sorted_name,,ok
Gus Grumet,73860.0,G. Grumet,Gus Grumet,sorted_name,,ok
Sebastian Grundtvig Jorgensen,69469.0,S. G. Jorgensen,Grundtvig Jorgensen Sebastian,sorted_name,,ok
Oskar Grzegorzewski,53731.0,O. Grzegorzewski,Oskar Grzegorzewski,sorted_name,,ok
Jeremy Gschwendtner,60151.0,J. Gschwendtner,Jeremy Gschwendtner,sorted_name,,ok
Valentin Guadagno,77366.0,V. Guadagno,Valentin Guadagno,sorted_name,,ok
Lucca Guercio,57894.0,L. Guercio,Lucca Guercio,sorted_name,,ok
Sascha Gueymard Wayenburg,1742.0,S. Gueymard Wayenburg,Sascha Gueymard Wayenburg,sorted_name,,ok
Guido Ivan Justo,7249.0,G. I. Justo,Ivan Justo Guido,sorted_name,,ok
Guilherme Valdoleiros,36835.0,G. Valdoleiros,Guilherme Valdoleiros,sorted_name,,ok
Joaquin Guilleme,30582.0,J. Guilleme,Joaquin Guilleme,sorted_name,,ok
Guillermo Tunas,80782.0,G. Tunas,Guillermo Tunas,sorted_name,,ok
Manuel Guinard,440.0,M. Guinard,Manuel Guinard,sorted_name,,ok
Svyatoslav Gulin,13386.0,S. Gulin,Svyatoslav Gulin,sorted_name,,ok
Robert Guna,73138.0,R. Guna,Robert Guna,sorted_name,,ok
Gunawan Trismuwantara,29692.0,G. Trismuwantara,Gunawan Trismuwantara,sorted_name,,ok
Jonas Gundacker,69497.0,J. GUNDACKER,Jonas Gundacker,sorted_name,,ok
Thomas Gunzinger,88419.0,T. Gunzinger,Thomas Gunzinger,sorted_name,,ok
Volodymyr Gurenko,76969.0,V. Gurenko,Volodymyr Gurenko,sorted_name,,ok
Gustaf Strom,30970.0,G. Strom,Gustaf Strom,sorted_name,,ok
Gustavo Heide,2410.0,G. Heide,Gustavo Heide,sorted_name,,ok
Oscar Jose Gutierrez,974.0,J. Gutierrez Oscar,Jose Gutierrez Oscar,sorted_name,,ok
Niklas Guttau,6023.0,N. Guttau,Niklas Guttau,sorted_name,,ok
Guy Orly Iradukunda,6511.0,G. Iradukunda,Orly Iradukunda Guy,sorted_name,,ok
Javier Guzman,16528.0,J. Guzman,Javier Guzman,sorted_name,,ok
Robin Haase,577.0,R. Haase,Robin Haase,sorted_name,,ok
Hady Habib,1949.0,H. Habib,Hady Habib,sorted_name,,ok
Stefan Horia Haita,63401.0,S. H. Haita,Horia Haita Stefan,sorted_name,,ok
Mikalai Haliak,896.0,M. Haliak,Mikalai Haliak,sorted_name,,ok
John Hallquist Lithen,53232.0,J. Hallquist Lithen,John Hallquist Lithen,sorted_name,,ok
Kornel Halmos,70125.0,K. Halmos,Kornel Halmos,sorted_name,,ok
Quentin Halys,1925.0,Q. Halys,Quentin Halys,sorted_name,,ok
Hamad Medjedovic,2677.0,H. Medjedovic,Hamad Medjedovic,sorted_name,,ok
Hamish Stewart,38208.0,H. Stewart,Hamish Stewart,sorted_name,,ok
Hamza Karmoussi,25456.0,H. Karmoussi,Hamza Karmoussi,sorted_name,,ok
Samir Hamza Reguig,1283.0,S. Hamza Reguig,Samir Hamza Reguig,sorted_name,,ok
Xirui Han,59305.0,X. Han,Xirui Han,sorted_name,,ok
Keaton Hance,15332.0,K. Hance,Keaton Hance,sorted_name,,ok
Tim Handel,12606.0,T. Handel,Tim Handel,sorted_name,,ok
Tom Hands,8167.0,T. Hands,Tom Hands,sorted_name,,ok
Yannick Hanfmann,1764.0,Y. Hanfmann,Yannick Hanfmann,sorted_name,,ok
Kabir Hans,50060.0,K. Hans,Kabir Hans,sorted_name,,ok
Max Hans Rehberg,3604.0,M. H. Rehberg,Hans Rehberg Max,sorted_name,,ok
Hanyi Liu,1270.0,H. Liu,Hanyi Liu,sorted_name,,ok
Tsung-Hao Huang,792.0,T. Huang,Tsung-Hao Huang,sorted_name,,ok
Jun Hao Luo,84922.0,J. H. Luo,Hao Luo Jun,sorted_name,,ok
Hao Sheng Koay,40195.0,H. S. Koay,Sheng Koay Hao,sorted_name,,ok
Haoyuan Huang,714.0,H. Huang,Haoyuan Huang,sorted_name,,ok
Nick Hardt,1853.0,N. Hardt,Nick Hardt,sorted_name,,ok
Harold Huens,38142.0,H. Huens,Harold Huens,sorted_name,,ok
Harold Mayot,1189.0,H. Mayot,Harold Mayot,sorted_name,,ok
Lloyd Harris,2834.0,L. Harris,Lloyd Harris,sorted_name,,ok
Harry Pugh,63399.0,H. Pugh,Harry Pugh,sorted_name,,ok
Harry Thursfield,56221.0,H. Thursfield,Harry Thursfield,sorted_name,,ok
Harry Wendelken,7009.0,H. Wendelken,Harry Wendelken,sorted_name,,ok
Jonas Pelle Hartenstein,38133.0,J. P. Hartenstein,Pelle Hartenstein Jonas,sorted_name,,ok
Ruben Hartig,54652.0,R. Hartig,Ruben Hartig,sorted_name,,ok
Hugo Hashimoto,71814.0,H. Hashimoto,Hugo Hashimoto,sorted_name,,ok
Henri Haupt,66629.0,H. Haupt,Henri Haupt,sorted_name,,ok
Julius Maximilian Haus,85493.0,J. M. Haus,Maximilian Haus Julius,sorted_name,,ok
Ryan Haviland,7711.0,R. Haviland,Ryan Haviland,sorted_name,,ok
Mark Havlicek,898.0,M. Havlicek,Mark Havlicek,sorted_name,,ok
Kohei Hayashi,68704.0,K. Hayashi,Kohei Hayashi,sorted_name,,ok
Hayato Matsuoka,38778.0,H. Matsuoka,Hayato Matsuoka,sorted_name,,ok
Hayden Jones,10219.0,H. Jones,Hayden Jones,sorted_name,,ok
Hayden Shoemake,79830.0,H. Shoemake,Hayden Shoemake,sorted_name,,ok
Shinji Hazawa,744.0,S. Hazawa,Shinji Hazawa,sorted_name,,ok
Hazem Naw,1337.0,H. Naw,Hazem Naw,sorted_name,,ok
Hunter Heck,10172.0,H. Heck,Hunter Heck,sorted_name,,ok
Lukas Hellum-Lilleengen,2484.0,L. Hellum Lilleengen,Lukas Hellum-Lilleengen,sorted_name,,ok
Jim Hendrikx,57139.0,J. Hendrikx,Jim Hendrikx,sorted_name,,ok
Nicholas Heng,52391.0,N. Heng,Nicholas Heng,sorted_name,,ok
Philip Henning,23664.0,P. Henning,Philip Henning,sorted_name,,ok
Henri Squire,907.0,H. Squire,Henri Squire,sorted_name,,ok
Henrik Villanger,78567.0,H. Villanger,Henrik Villanger,sorted_name,,ok
Henrique Ortenblad Nogueira,93923.0,N. H. Ortenblad,Henrique Ortenblad Nogueira,sorted_name,,ok
Henrique Rocha,827.0,H. Rocha,Henrique Rocha,sorted_name,,ok
Henry Lieberman,59411.0,H. Lieberman,Henry Lieberman,sorted_name,,ok
Henry Ren,90030.0,H. Ren,Henry Ren,sorted_name,,ok
Henry Searle,38784.0,H. Searle,Henry Searle,sorted_name,,ok
Pierre-Hugues Herbert,1748.0,P. Herbert,Pierre-Hugues Herbert,sorted_name,,ok
Louis Van Herck,54685.0,L. Van Herck,Louis Van Herck,sorted_name,,ok
Samuel Heredia,66890.0,S. Heredia,Samuel Heredia,sorted_name,,ok
Herman Hoeyeraal,70317.0,H. Hoeyeraal,Herman Hoeyeraal,sorted_name,,ok
Louis Herman,13696.0,L. Herman,Louis Herman,sorted_name,,ok
Kaeri Hernandez Mariona,23884.0,K. Hernandez Mariona,Kaeri Hernandez Mariona,sorted_name,,ok
Sergio Luis Hernandez Ramirez,9650.0,S. L. Hernandez R.,Luis Hernandez Ramirez Sergio,sorted_name,,ok
Sergio Planella Hernandez,74773.0,H. S. Planella,Sergio Planella Hernandez,sorted_name,,ok
Theo Herrmann,72360.0,T. Herrmann,Theo Herrmann,sorted_name,,ok
James Van Herzeele,29461.0,J. Van Herzeele,James Van Herzeele,sorted_name,,ok
Sean Hess,699.0,S. Hess,Sean Hess,sorted_name,,ok
Hidde Schoenmakers,83916.0,H. Schoenmakers,Hidde Schoenmakers,sorted_name,,ok
Hien Pham,25133.0,H. Pham,Hien Pham,sorted_name,,ok
Liam Hignett,15241.0,L. Hignett,Liam Hignett,sorted_name,,ok
Rinky Hijikata,3317.0,R. Hijikata,Rinky Hijikata,sorted_name,,ok
Hikaru Shiraishi,13697.0,H. Shiraishi,Hikaru Shiraishi,sorted_name,,ok
Trey Hilderbrand,11005.0,T. Hilderbrand,Trey Hilderbrand,sorted_name,,ok
Nico Hipfl,69921.0,N. Hipfl,Nico Hipfl,sorted_name,,ok
Hiroki Moriya,3202.0,H. Moriya,Hiroki Moriya,sorted_name,,ok
Hiroki Sakagawa,53987.0,H. Sakagawa,Hiroki Sakagawa,sorted_name,,ok
Hiromasa Koyama,78931.0,H. Koyama,Hiromasa Koyama,sorted_name,,ok
Yuya Hirose,84610.0,Y. Hirose,Yuya Hirose,sorted_name,,ok
Philip Hjorth,40067.0,P. Hjorth,Philip Hjorth,sorted_name,,ok
Min Ho Ko,93354.0,M. H. Ko,Ho Ko Min,sorted_name,,ok
Ray Ho,790.0,R. Ho,Ray Ho,sorted_name,,ok
Sean Hodkin,2512.0,S. Hodkin,Sean Hodkin,sorted_name,,ok
Moritz Hoffmann,56111.0,M. Hoffmann,Moritz Hoffmann,sorted_name,,ok
Ronald Hohmann,3716.0,R. Hohmann,Ronald Hohmann,sorted_name,,ok
Vladimir Holban,77607.0,V. Holban,Vladimir Holban,sorted_name,,ok
Holger Rune,437.0,H. Rune,Holger Rune,sorted_name,,ok
Nicolas Hollender,38205.0,N. Hollender,Nicolas Hollender,sorted_name,,ok
Maximilian Homberg,21176.0,M. Homberg,Maximilian Homberg,sorted_name,,ok
Patrik Homola,60457.0,P. Homola,Patrik Homola,sorted_name,,ok
Naoya Honda,39537.0,N. Honda,Naoya Honda,sorted_name,,ok
Ye Hongyu,49384.0,Y. Hongyu,Ye Hongyu,sorted_name,,ok
Ji Hoon Son,4559.0,J. H. Son,Hoon Son Ji,sorted_name,,ok
Luke Hooper,55150.0,L. Hooper,Luke Hooper,sorted_name,,ok
Michel Hopp,912.0,M. Hopp,Michel Hopp,sorted_name,,ok
James Hopper,12717.0,J. Hopper,James Hopper,sorted_name,,ok
Ondrej Horak,10040.0,O. Horak,Ondrej Horak,sorted_name,,ok
Toru Horie,51633.0,T. Horie,Toru Horie,sorted_name,,ok
Ryusuke Horiuchi,38293.0,R. Horiuchi,Ryusuke Horiuchi,sorted_name,,ok
Lucas Horve,40134.0,L. Horve,Lucas Horve,sorted_name,,ok
Ty Host,63481.0,T. Host,Ty Host,sorted_name,,ok
Max Houkes,1243.0,M. Houkes,Max Houkes,sorted_name,,ok
Hoyoung Roh,66327.0,H. Roh,Hoyoung Roh,sorted_name,,ok
Jan Hrazdil,37883.0,J. Hrazdil,Jan Hrazdil,sorted_name,,ok
Matic Hribar,93204.0,M. Hribar,Matic Hribar,sorted_name,,ok
William Hsieh,65456.0,W. Hsieh,William Hsieh,sorted_name,,ok
Yu Hsiou Hsu,867.0,H. Hsu Yu,Hsiou Hsu Yu,sorted_name,,ok
Hubert Hurkacz,2841.0,H. Hurkacz,Hubert Hurkacz,sorted_name,,ok
Hudson Rivera,37899.0,H. Rivera,Hudson Rivera,sorted_name,,ok
Hugo Maia,37997.0,H. Maia,Hugo Maia,sorted_name,,ok
Hugo Ouzilou,68657.0,H. Ouzilou,Hugo Ouzilou,sorted_name,,ok
Victor Hugo Remondy Pagotto,65080.0,V. H. Remondy P.,Hugo Remondy Pagotto Victor,sorted_name,,ok
Hugo Pierre,13253.0,H. Pierre,Hugo Pierre,sorted_name,,ok
Ugo Humbert,1105.0,U. Humbert,Ugo Humbert,sorted_name,,ok
Millen Hurrion,12967.0,M. Hurrion,Millen Hurrion,sorted_name,,ok
Nicolas Hurtado Novoa,86277.0,N. Hurtado Novoa,Nicolas Hurtado Novoa,sorted_name,,ok
Jae Hwan Kim,4110.0,J. H. Kim,Hwan Kim Jae,sorted_name,,ok
Kai-I Wang,57394.0,K. Wang,Kai-i Wang,sorted_name,,ok
Volodymyr Iakubenko,60816.0,V. Iakubenko,Volodymyr Iakubenko,sorted_name,,ok
Petr Iamachkine,17611.0,P. Iamachkine,Petr Iamachkine,sorted_name,,ok
Nicolas Ian Kotzen,57122.0,N. I. Kotzen,Ian Kotzen Nicolas,sorted_name,,ok
Ian Mayew,66627.0,I. Mayew,Ian Mayew,sorted_name,,ok
Nikita Ianin,23831.0,N. Ianin,Nikita Ianin,sorted_name,,ok
Iannis Miletich,60454.0,I. Miletich,Iannis Miletich,sorted_name,,ok
Karim Ibrahim,675.0,K. Ibrahim,Karim Ibrahim,sorted_name,,ok
Ymerali Ibraimi,78978.0,Y. Ibraimi,Ymerali Ibraimi,sorted_name,,ok
Rakhimbek Ibrakhimov,38277.0,R. Ibrakhimov,Rakhimbek Ibrakhimov,sorted_name,,ok
Taisei Ichikawa,2018.0,T. Ichikawa,Taisei Ichikawa,sorted_name,,ok
Ids Waterbolk,93132.0,I. Waterbolk,Ids Waterbolk,sorted_name,,ok
Leonardo Iemmi,88820.0,L. Iemmi,Leonardo Iemmi,sorted_name,,ok
Nicolas Ifi,61403.0,N. Ifi,Nicolas Ifi,sorted_name,,ok
Samir Iftikhar,10224.0,S. Iftikhar,Samir Iftikhar,sorted_name,,ok
Ignacio Monzon,685.0,I. Monzon,Ignacio Monzon,sorted_name,,ok
Ignacio Novo,23827.0,I. Novo,Ignacio Novo,sorted_name,,ok
Uladzimir Ignatik,7491.0,U. Ignatik,Uladzimir Ignatik,sorted_name,,ok
Ilya Ignatov,85925.0,I. Ignatov,Ilya Ignatov,sorted_name,,ok
Igor Kudriashov,9218.0,I. Kudriashov,Igor Kudriashov,sorted_name,,ok
Igor Marcondes,3679.0,I. Marcondes,Igor Marcondes,sorted_name,,ok
Iiro Vasa,9934.0,I. Vasa,Iiro Vasa,sorted_name,,ok
Iker Urribarrens Ramirez,50072.0,I. Urribarrens Ramirez,Iker Urribarrens Ramirez,sorted_name,,ok
Iker Sevilla,70706.0,I. Sevilla,Iker Sevilla,sorted_name,,ok
Ilia Simakin,1238.0,I. Simakin,Ilia Simakin,sorted_name,,ok
Ilias Zimmermann,15182.0,I. Zimmermann,Ilias Zimmermann,sorted_name,,ok
Ilija Palavestra,69060.0,I. Palavestra,Ilija Palavestra,sorted_name,,ok
Iliyan Radulov,38103.0,I. Radulov,Iliyan Radulov,sorted_name,,ok
Illya Marchenko,573.0,I. Marchenko,Illya Marchenko,sorted_name,,ok
Ilya Ivashka,432.0,I. Ivashka,Ilya Ivashka,sorted_name,,ok
Ilya Snitari,11114.0,I. Snitari,Ilya Snitari,sorted_name,,ok
Shintaro Imai,5216.0,S. Imai,Shintaro Imai,sorted_name,,ok
Masamichi Imamura,10276.0,M. Imamura,Masamichi Imamura,sorted_name,,ok
Imanol Lopez Morillo,991.0,I. Lopez Morillo,Imanol Lopez Morillo,sorted_name,,ok
Paul Inchauspe,17436.0,P. Inchauspe,Inchauspe Paul,sorted_name,,ok
Johannes Ingildsen,2502.0,J. Ingildsen,Johannes Ingildsen,sorted_name,,ok
Yuichiro Inui,13090.0,Y. Inui,Yuichiro Inui,sorted_name,,ok
Ioannis Kountourakis,732.0,I. Kountourakis,Ioannis Kountourakis,sorted_name,,ok
Ioannis Xilas,19218.0,I. Xilas,Ioannis Xilas,sorted_name,,ok
Nicola Ion,89689.0,N. Ion,Nicola Ion,sorted_name,,ok
Isaac Lhomond,69610.0,I. Lhomond,Isaac Lhomond,sorted_name,,ok
Isaac Nortey,39008.0,I. Nortey,Isaac Nortey,sorted_name,,ok
Isac Stroemberg,40174.0,I. Stroemberg,Isac Stroemberg,sorted_name,,ok
Isaiah Strode,1256.0,I. Strode,Isaiah Strode,sorted_name,,ok
Kokoro Isomura,9226.0,K. Isomura,Kokoro Isomura,sorted_name,,ok
Issei Okamura,7372.0,I. Okamura,Issei Okamura,sorted_name,,ok
Tatsuma Ito,2979.0,T. Ito,Tatsuma Ito,sorted_name,,ok
Shion Itsusaki,76703.0,S. Itsusaki,Shion Itsusaki,sorted_name,,ok
Ivan Iutkin,68731.0,I. Iutkin,Ivan Iutkin,sorted_name,,ok
Ivan Ivanov,57825.0,I. Ivanov,Ivan Ivanov,sorted_name,,ok
Ivan Liutarevich,955.0,I. Liutarevich,Ivan Liutarevich,sorted_name,,ok
Ivan Nedelko,766.0,I. Nedelko,Ivan Nedelko,sorted_name,,ok
Mihail Ivanov,38307.0,M. Ivanov,Mihail Ivanov,sorted_name,,ok
Saveliy Ivanov,38317.0,S. Ivanov,Saveliy Ivanov,sorted_name,,ok
Kalin Ivanovski,1296.0,K. Ivanovski,Kalin Ivanovski,sorted_name,,ok
Rafael Izquierdo Luque,57566.0,R. Izquierdo Luque,Rafael Izquierdo Luque,sorted_name,,ok
Nikolas Sanchez Izquierdo,591.0,N. Sanchez Izquierdo,Nikolas Sanchez Izquierdo,sorted_name,,ok
Jack Pinnington Jones,1858.0,J. Pinnington Jones,Jack Pinnington Jones,sorted_name,,ok
Jack Karlsson Wistrand,38069.0,W. J. Karlsson,Jack Karlsson Wistrand,sorted_name,,ok
Jack Kennedy,68750.0,J. Kennedy,Jack Kennedy,sorted_name,,ok
Jack Loge,38176.0,J. Loge,Jack Loge,sorted_name,,ok
Jack Loutit,10844.0,J. Loutit,Jack Loutit,sorted_name,,ok
Jack Satterfield,79358.0,J. Satterfield,Jack Satterfield,sorted_name,,ok
Jack Secord,73845.0,J. Secord,Jack Secord,sorted_name,,ok
Jackson Ross,67656.0,J. Ross,Jackson Ross,sorted_name,,ok
Ryder Jackson,12991.0,R. Jackson,Ryder Jackson,sorted_name,,ok
Jacopo Vasami,73841.0,J. Vasami,Jacopo Vasami,sorted_name,,ok
Kyrian Jacquet,1335.0,K. Jacquet,Kyrian Jacquet,sorted_name,,ok
Jaden Weekes,10861.0,J. Weekes,Jaden Weekes,sorted_name,,ok
Nicolas Jadoun,52645.0,N. Jadoun,Nicolas Jadoun,sorted_name,,ok
Jagger Leach,58210.0,J. Leach,Jagger Leach,sorted_name,,ok
Raghav Jaisinghani,38050.0,R. Jaisinghani,Raghav Jaisinghani,sorted_name,,ok
Jakub Jedrzejczak,57410.0,J. Jedrzejczak,Jakub Jedrzejczak,sorted_name,,ok
Jakub Kroslak,37989.0,J. Kroslak,Jakub Kroslak,sorted_name,,ok
Jakub Mensik,902.0,J. Mensik,Jakub Mensik,sorted_name,,ok
Jakub Nicod,2516.0,J. Nicod,Jakub Nicod,sorted_name,,ok
Jakub Paul,1966.0,J. Paul,Jakub Paul,sorted_name,,ok
Jakub Vrba,83545.0,J. Vrba,Jakub Vrba,sorted_name,,ok
James McCabe,1882.0,J. McCabe,James McCabe,sorted_name,,ok
Ryan James Storrie,8035.0,R. J. Storrie,James Storrie Ryan,sorted_name,,ok
James Story,38266.0,J. Story,James Story,sorted_name,,ok
James Watt,40233.0,J. Watt,James Watt,sorted_name,,ok
Jamie Mackenzie,78985.0,J. Mackenzie,Jamie Mackenzie,sorted_name,,ok
Jan Jermar,10038.0,J. Jermar,Jan Jermar,sorted_name,,ok
Jan Klimas,56408.0,J. Klimas,Jan Klimas,sorted_name,,ok
Jan Kobierski,1300.0,J. Kobierski,Jan Kobierski,sorted_name,,ok
Jan Kumstat,38839.0,J. Kumstat,Jan Kumstat,sorted_name,,ok
Jan Kupcic,25272.0,J. Kupcic,Jan Kupcic,sorted_name,,ok
Jan-Lennard Struff,2831.0,J-L. Struff,Jan-Lennard Struff,sorted_name,,ok
Jan Sadzik,88816.0,J. Sadzik,Jan Sadzik,sorted_name,,ok
Jan Sebesta,18059.0,J. Sebesta,Jan Sebesta,sorted_name,,ok
Jan Wygona,87143.0,J. Wygona,Jan Wygona,sorted_name,,ok
Yunseok Jang,38065.0,Y. Jang,Yunseok Jang,sorted_name,,ok
Jangjun Kim,37932.0,J. Kim,Jangjun Kim,sorted_name,,ok
Vlado Jankanj,67917.0,V. Jankanj,Vlado Jankanj,sorted_name,,ok
Jannik Opitz,23522.0,J. Opitz,Jannik Opitz,sorted_name,,ok
Jannik Sinner,2072.0,J. Sinner,Jannik Sinner,sorted_name,,ok
Jarno Jans,23376.0,J. Jans,Jarno Jans,sorted_name,,ok
William Jansen,37890.0,W. Jansen,William Jansen,sorted_name,,ok
Oskar Jansson,51438.0,O. Jansson,Oskar Jansson,sorted_name,,ok
Maxime Janvier,580.0,M. Janvier,Maxime Janvier,sorted_name,,ok
Jarrod Joyce,63397.0,J. Joyce,Jarrod Joyce,sorted_name,,ok
Nicolas Jarry,400.0,N. Jarry,Nicolas Jarry,sorted_name,,ok
Reid Jarvis,85105.0,R. Jarvis,Reid Jarvis,sorted_name,,ok
Omar Jasika,1261.0,O. Jasika,Omar Jasika,sorted_name,,ok
Jason Jung,390.0,J. Jung,Jason Jung,sorted_name,,ok
Jason Kubler,364.0,J. Kubler,Jason Kubler,sorted_name,,ok
Jasper Lai,39193.0,J. Lai,Jasper Lai,sorted_name,,ok
Jasza Szajrych,654.0,J. Szajrych,Jasza Szajrych,sorted_name,,ok
Jaume Munar,2083.0,J. Munar,Jaume Munar,sorted_name,,ok
Javier Molino,985.0,J. Molino,Javier Molino,sorted_name,,ok
Saahith Jayaraman,65461.0,S. Jayaraman,Saahith Jayaraman,sorted_name,,ok
Jea Moon Lee,4334.0,J. M. Lee,Moon Lee Jea,sorted_name,,ok
Jelle Sels,586.0,J. Sels,Jelle Sels,sorted_name,,ok
Yeong-Seok Jeong,38292.0,Y. Jeong,Yeong-Seok Jeong,sorted_name,,ok
Yeonsu Jeong,32066.0,Y. Jeong,Yeonsu Jeong,sorted_name,,ok
Jeremy Jin,10214.0,J. Jin,Jeremy Jin,sorted_name,,ok
Jeremy Schifris,7496.0,J. Schifris,Jeremy Schifris,sorted_name,,ok
Jeremy Zhang,10870.0,J. Zhang,Jeremy Zhang,sorted_name,,ok
Jerome Kym,1304.0,J. Kym,Jerome Kym,sorted_name,,ok
Yuquan Jin,11701.0,Y. Jin,Yuquan Jin,sorted_name,,ok
Jirat Navasirisomboon,9829.0,J. Navasirisomboon,Jirat Navasirisomboon,sorted_name,,ok
Jiri Lehecka,2959.0,J. Lehecka,Jiri Lehecka,sorted_name,,ok
Jiri Vesely,2673.0,J. Vesely,Jiri Vesely,sorted_name,,ok
Stephane Pierre-Jo Kamendje,76952.0,S. P. Kamendje,Pierre-Jo Kamendje Stephane,sorted_name,,ok
Joan Nadal,69144.0,J. Nadal,Joan Nadal,sorted_name,,ok
Joao Portugal,73016.0,J. Portugal,Joao Portugal,sorted_name,,ok
Lorenzo Joaquin Rodriguez,14085.0,L. J. Rodriguez,Joaquin Rodriguez Lorenzo,sorted_name,,ok
Rafael Jodar,50323.0,R. Jodar,Rafael Jodar,sorted_name,,ok
Joe Leather,57896.0,J. Leather,Joe Leather,sorted_name,,ok
Joe Tyler,38217.0,J. Tyler,Joe Tyler,sorted_name,,ok
Joel Meda,90127.0,J. Meda,Joel Meda,sorted_name,,ok
Johan Oscar Lien,89202.0,J. O. Lien,Oscar Lien Johan,sorted_name,,ok
