place,player,player_key,league,movement,country,points,download_time
662,Jan Kumstat,38839.0,ATP,up,Czech Republic,52,2026-02-12 02:42:18
663,Federico Iannaccone,5673.0,ATP,down,Italy,52,2026-02-12 02:42:18
664,Giovanni Oradini,862.0,ATP,down,Italy,52,2026-02-12 02:42:18
665,Duncan Chan,38792.0,ATP,up,Canada,51,2026-02-12 02:42:18
666,Karue Sell,8218.0,ATP,up,Brazil,51,2026-02-12 02:42:18
667,James Watt,40233.0,ATP,up,New Zealand,51,2026-02-12 02:42:18
668,Cruz Hewitt,76018.0,ATP,down,Australia,51,2026-02-12 02:42:18
669,David Turcanu Radu,63402.0,ATP,up,Romania,51,2026-02-12 02:42:18
670,Giuseppe La Vela,8323.0,ATP,up,Italy,51,2026-02-12 02:42:18
671,Luca Castagnola,819.0,ATP,up,Italy,51,2026-02-12 02:42:18
672,Yurii Dzhavakian,9694.0,ATP,up,Ukraine,51,2026-02-12 02:42:18
673,Michael Agwi,38006.0,ATP,same,Ireland,50,2026-02-12 02:42:18
674,Tiago Torres,14435.0,ATP,same,Portugal,50,2026-02-12 02:42:18
675,Timofei Derepasko,52054.0,ATP,down,World,50,2026-02-12 02:42:18
676,Pierre Delage,778.0,ATP,up,France,50,2026-02-12 02:42:18
677,Chase Ferguson,37866.0,ATP,down,Australia,50,2026-02-12 02:42:18
678,Sergi Perez Contri,4254.0,ATP,down,Spain,50,2026-02-12 02:42:18
679,Dimitris Sakellaridis,38623.0,ATP,up,Greece,50,2026-02-12 02:42:18
680,Alexander Donski,9159.0,ATP,up,Bulgaria,49,2026-02-12 02:42:18
681,Enzo Couacaud,394.0,ATP,up,France,49,2026-02-12 02:42:18
682,Pierluigi Basile,69812.0,ATP,down,Italy,49,2026-02-12 02:42:18
683,Alex Knaff,5969.0,ATP,down,Luxembourg,49,2026-02-12 02:42:18
684,Alejandro Manzanera Pertusa,9367.0,ATP,up,Spain,49,2026-02-12 02:42:18
685,Abel Forger,57239.0,ATP,up,Netherlands,49,2026-02-12 02:42:18
686,Ryan Dickerson,38039.0,ATP,up,USA,49,2026-02-12 02:42:18
687,Marcel Zielinski,27904.0,ATP,up,Poland,49,2026-02-12 02:42:18
688,Tim Handel,12606.0,ATP,up,Germany,49,2026-02-12 02:42:18
689,Luca Staeheli,9360.0,ATP,down,Switzerland,48,2026-02-12 02:42:18
690,Matisse Bobichon,69332.0,ATP,up,France,48,2026-02-12 02:42:18
691,Rodrigo Alujas,55470.0,ATP,up,Mexico,48,2026-02-12 02:42:18
692,Michael Bassem Sobhy,37992.0,ATP,up,Egypt,48,2026-02-12 02:42:18
693,Jozef Kovalik,1065.0,ATP,up,Slovakia,47,2026-02-12 02:42:18
694,Anton Matusevich,6886.0,ATP,up,United Kingdom,47,2026-02-12 02:42:18
695,Arthur Reymond,1184.0,ATP,up,France,47,2026-02-12 02:42:18
696,Yuta Kikuchi,23537.0,ATP,up,Japan,47,2026-02-12 02:42:18
697,Kang Leong Mitsuki Wei,38273.0,ATP,up,Malaysia,47,2026-02-12 02:42:18
698,Cooper Williams,,ATP,up,USA,46,2026-02-12 02:42:18
699,Lucas Gerch,1971.0,ATP,up,Germany,46,2026-02-12 02:42:18
700,Antonio Nunez Daniel,9687.0,ATP,up,Chile,46,2026-02-12 02:42:18
701,Yaroslav Demin,7395.0,ATP,up,World,46,2026-02-12 02:42:18
702,Axel Garcian,9830.0,ATP,up,France,46,2026-02-12 02:42:18
703,Daniil Ostapenkov,13986.0,ATP,up,World,46,2026-02-12 02:42:18
704,Millen Hurrion,12967.0,ATP,up,United Kingdom,46,2026-02-12 02:42:18
705,Tianhui Zhang,54172.0,ATP,up,China,46,2026-02-12 02:42:18
706,Kenny De Schepper,990.0,ATP,up,France,46,2026-02-12 02:42:18
707,Leo Vithoontien,38128.0,ATP,up,Japan,46,2026-02-12 02:42:18
708,Kyle Edmund,3221.0,ATP,up,United Kingdom,45,2026-02-12 02:42:18
709,Constant Lestienne,1755.0,ATP,up,France,45,2026-02-12 02:42:18
710,Pablo Martinez Gomez,49886.0,ATP,up,Spain,45,2026-02-12 02:42:18
711,Tuncay Duran,14315.0,ATP,up,Turkey,45,2026-02-12 02:42:18
712,Peter Bertran,720.0,ATP,up,Dominican Republic,45,2026-02-12 02:42:18
713,Kaylan Bigun,37898.0,ATP,up,USA,45,2026-02-12 02:42:18
714,Sora Fukuda,5213.0,ATP,up,Japan,45,2026-02-12 02:42:18
715,Sidharth Rawat,4469.0,ATP,up,India,45,2026-02-12 02:42:18
716,Gabriel Ghetu,69520.0,ATP,up,Romania,45,2026-02-12 02:42:18
717,Ali Yazdani,11166.0,ATP,up,Iran,45,2026-02-12 02:42:18
718,Strong Kirchheimer,3706.0,ATP,down,USA,45,2026-02-12 02:42:18
719,Pedro Cachin,414.0,ATP,up,Argentina,44,2026-02-12 02:42:18
720,Jose Pereira,3896.0,ATP,up,Brazil,44,2026-02-12 02:42:18
721,Dinko Dinev,10850.0,ATP,down,Bulgaria,44,2026-02-12 02:42:18
722,Yanis Ghazouani Durand,58961.0,ATP,up,France,44,2026-02-12 02:42:18
723,Augusto Barreto Sanchez Diego,7251.0,ATP,up,Spain,44,2026-02-12 02:42:18
724,Aslan Karatsev,1901.0,ATP,up,World,43,2026-02-12 02:42:18
725,Blu Baker,6655.0,ATP,up,United Kingdom,43,2026-02-12 02:42:18
726,Pedro Rodrigues,,ATP,up,Brazil,43,2026-02-12 02:42:18
727,Uisung Park,9952.0,ATP,up,South Korea,43,2026-02-12 02:42:18
728,Amaury Raynel,700.0,ATP,up,France,43,2026-02-12 02:42:18
729,Maik Steiner,1273.0,ATP,up,Germany,43,2026-02-12 02:42:18
730,Mika Petkovic,63396.0,ATP,down,Germany,43,2026-02-12 02:42:18
731,Sung Nam Ji,4102.0,ATP,up,South Korea,42,2026-02-12 02:42:18
732,John Echeverria,1328.0,ATP,down,Spain,42,2026-02-12 02:42:18
733,Matyas Cerny,37919.0,ATP,down,Czech Republic,42,2026-02-12 02:42:18
734,Maxence Bertimon,58609.0,ATP,up,France,42,2026-02-12 02:42:18
735,Matthew Summers,39195.0,ATP,up,United Kingdom,42,2026-02-12 02:42:18
736,Matteo Covato,57685.0,ATP,down,Italy,42,2026-02-12 02:42:18
737,Ignacio Monzon,685.0,ATP,up,Argentina,42,2026-02-12 02:42:18
738,Evan Zhu,578.0,ATP,down,USA,42,2026-02-12 02:42:18
739,Conner Huertas Del Pino,2411.0,ATP,up,Peru,41,2026-02-12 02:42:18
740,Marlon Vankan,1265.0,ATP,up,Germany,41,2026-02-12 02:42:18
741,Josip Simundza,50324.0,ATP,down,Croatia,41,2026-02-12 02:42:18
742,Kai Wehnelt,2459.0,ATP,down,Germany,41,2026-02-12 02:42:18
743,Nicolas Tepmahc,12632.0,ATP,up,France,41,2026-02-12 02:42:18
744,Michiel De Krom,4056.0,ATP,up,Netherlands,41,2026-02-12 02:42:18
745,Maximilian Marterer,1070.0,ATP,up,Germany,40,2026-02-12 02:42:18
746,Nick Kyrgios,2984.0,ATP,up,Australia,40,2026-02-12 02:42:18
747,Manuel Aguilar Juan Carlos,8133.0,ATP,up,Canada,40,2026-02-12 02:42:18
748,Tomas Farjat,9600.0,ATP,up,Argentina,40,2026-02-12 02:42:18
749,Adrien Gobat,13854.0,ATP,up,France,40,2026-02-12 02:42:18
750,Alejandro Linde Palacios Samuel,67049.0,ATP,down,Colombia,40,2026-02-12 02:42:18
751,Yanaki Milev,13372.0,ATP,up,Bulgaria,40,2026-02-12 02:42:18
752,Ben Jones,768.0,ATP,down,United Kingdom,40,2026-02-12 02:42:18
753,Alexis Gautier,6628.0,ATP,same,France,39,2026-02-12 02:42:18
754,Cesar Bouchelaghem,38101.0,ATP,same,France,39,2026-02-12 02:42:18
755,Leo Raquillet,24770.0,ATP,same,France,39,2026-02-12 02:42:18
756,Lorenzo Rottoli,837.0,ATP,down,Italy,39,2026-02-12 02:42:18
757,Tomas Curras Abasolo,6717.0,ATP,same,Spain,39,2026-02-12 02:42:18
758,Guillaume Dalmasso,38125.0,ATP,down,France,39,2026-02-12 02:42:18
759,Samuel Heredia,66890.0,ATP,up,Colombia,39,2026-02-12 02:42:18
760,Yves Bailly Pierre,9211.0,ATP,up,Belgium,38,2026-02-12 02:42:18
761,Fryderyk Lechno-Wasiutynski,53799.0,ATP,up,Poland,38,2026-02-12 02:42:18
762,Theo Papamalamis,9232.0,ATP,up,France,38,2026-02-12 02:42:18
763,Alessandro Pecci,2478.0,ATP,down,Italy,38,2026-02-12 02:42:18
764,Mwendwa Mbithi,719.0,ATP,up,USA,38,2026-02-12 02:42:18
765,Keisuke Saitoh,1326.0,ATP,up,Japan,38,2026-02-12 02:42:18
766,Mikalai Haliak,896.0,ATP,up,World,38,2026-02-12 02:42:18
767,Daniel De Jonge,7498.0,ATP,up,Netherlands,38,2026-02-12 02:42:18
768,Matt Kuhar,1247.0,ATP,down,USA,38,2026-02-12 02:42:18
769,Attila Boros,13823.0,ATP,down,Hungary,37,2026-02-12 02:42:18
770,Kris van Wyk,38111.0,ATP,up,South Africa,37,2026-02-12 02:42:18
771,Aleksandr Braynin,10487.0,ATP,down,Ukraine,37,2026-02-12 02:42:18
772,Jack Anthrop,9212.0,ATP,up,USA,36,2026-02-12 02:42:18
773,Karim Bennani,38298.0,ATP,down,Morocco,36,2026-02-12 02:42:18
774,Victor Lilov,656.0,ATP,up,USA,36,2026-02-12 02:42:18
775,Thanapet Chanta,10126.0,ATP,up,Thailand,36,2026-02-12 02:42:18
776,Wilson Leite,5469.0,ATP,up,Brazil,36,2026-02-12 02:42:18
777,Francisco Rocha,12972.0,ATP,up,Portugal,36,2026-02-12 02:42:18
778,John Sperle,13694.0,ATP,up,Germany,36,2026-02-12 02:42:18
779,Menelaos Efstathiou,11182.0,ATP,up,Cyprus,36,2026-02-12 02:42:18
780,Leonardo Rossi,37988.0,ATP,up,Italy,36,2026-02-12 02:42:18
781,Lucas Andrade da Silva,57484.0,ATP,up,Brazil,35,2026-02-12 02:42:18
782,Oscar Weightman,770.0,ATP,down,United Kingdom,35,2026-02-12 02:42:18
783,Roger Pascual Ferra,17585.0,ATP,up,Spain,35,2026-02-12 02:42:18
784,Nikita Bilozertsev,64775.0,ATP,down,Ukraine,35,2026-02-12 02:42:18
785,Ivan Ivanov,57825.0,ATP,up,Bulgaria,35,2026-02-12 02:42:18
786,Matyas Fuele,918.0,ATP,up,Hungary,35,2026-02-12 02:42:18
787,Emile Hudd,8645.0,ATP,up,United Kingdom,35,2026-02-12 02:42:18
788,Alec Beckley,642.0,ATP,up,South Africa,35,2026-02-12 02:42:18
789,Muhamad Rifqi Fitriadi,14460.0,ATP,down,Indonesia,35,2026-02-12 02:42:18
790,Bruno Fernandez,53136.0,ATP,down,Brazil,35,2026-02-12 02:42:18
791,Benjamin Torrealba,10319.0,ATP,up,Chile,35,2026-02-12 02:42:18
792,Colin Sinclair,6752.0,ATP,down,Northern Mariana Islands,35,2026-02-12 02:42:18
793,Toufik Sahtali,804.0,ATP,up,Algeria,35,2026-02-12 02:42:18
794,Fausto Tabacco,1295.0,ATP,down,Italy,35,2026-02-12 02:42:18
795,Iannis Miletich,60454.0,ATP,up,Italy,35,2026-02-12 02:42:18
796,Jose Gutierrez Oscar,974.0,ATP,up,Spain,35,2026-02-12 02:42:18
797,Wishaya Trongcharoenchaikul,5527.0,ATP,up,Thailand,35,2026-02-12 02:42:18
798,Ilya Ivashka,432.0,ATP,up,World,34,2026-02-12 02:42:18
799,Evgeny Karlovskiy,575.0,ATP,down,World,34,2026-02-12 02:42:18
800,Gustavo Ribeiro de Almeida,40143.0,ATP,up,Brazil,34,2026-02-12 02:42:18
801,Maximo Zeitune,66326.0,ATP,up,Argentina,34,2026-02-12 02:42:18
802,Linang Xiao,38140.0,ATP,up,China,34,2026-02-12 02:42:18
803,Bautista Vilicich,20663.0,ATP,up,Argentina,34,2026-02-12 02:42:18
804,Martin Van Der Meerschen,7999.0,ATP,up,Belgium,34,2026-02-12 02:42:18
805,Amir Omarkhanov,63488.0,ATP,up,Kazakhstan,34,2026-02-12 02:42:18
806,Pedro Araujo,8974.0,ATP,up,Portugal,34,2026-02-12 02:42:18
807,Albert Pedrico Kravtsov,55487.0,ATP,up,Spain,33,2026-02-12 02:42:18
808,Marko Miladinovic,8931.0,ATP,up,Serbia,33,2026-02-12 02:42:18
809,Pedro Rodenas,17462.0,ATP,up,Spain,33,2026-02-12 02:42:18
810,Oliver Bonding,28596.0,ATP,up,United Kingdom,33,2026-02-12 02:42:18
811,Karlis Ozolins,13125.0,ATP,down,Latvia,33,2026-02-12 02:42:18
812,Hee Lee Duck,4567.0,ATP,up,South Korea,33,2026-02-12 02:42:18
813,Shinji Hazawa,744.0,ATP,down,Japan,33,2026-02-12 02:42:18
814,Alejandro Juan Mano,52069.0,ATP,up,Spain,33,2026-02-12 02:42:18
815,Artur Kukasian,10851.0,ATP,up,World,33,2026-02-12 02:42:18
816,Evgenii Tiurnev,1861.0,ATP,up,World,32,2026-02-12 02:42:18
817,Luca Preda,52607.0,ATP,up,Romania,32,2026-02-12 02:42:18
818,Ajeet Rai,3224.0,ATP,up,New Zealand,32,2026-02-12 02:42:18
819,Alan Magadan,60067.0,ATP,up,Mexico,32,2026-02-12 02:42:18
820,Joshua Charlton,10215.0,ATP,up,Australia,32,2026-02-12 02:42:18
821,Taiyo Yamanaka,13371.0,ATP,up,Japan,32,2026-02-12 02:42:18
822,Egor Gerasimov,368.0,ATP,same,World,31,2026-02-12 02:42:18
823,Petros Tsitsipas,1872.0,ATP,same,Greece,31,2026-02-12 02:42:18
824,Yannik Kelm,55032.0,ATP,same,Germany,31,2026-02-12 02:42:18
825,Jorge Plans,4047.0,ATP,down,Spain,31,2026-02-12 02:42:18
826,Maximilian Homberg,21176.0,ATP,up,Germany,31,2026-02-12 02:42:18
827,Michel Hopp,912.0,ATP,up,Germany,31,2026-02-12 02:42:18
828,Izan Almazan Valiente,57826.0,ATP,down,Spain,31,2026-02-12 02:42:18
829,Niccolo Catini,37970.0,ATP,up,Italy,31,2026-02-12 02:42:18
830,Alexandre Aubriot,14024.0,ATP,up,France,31,2026-02-12 02:42:18
831,Samir Hamza Reguig,1283.0,ATP,up,Algeria,31,2026-02-12 02:42:18
832,Martin Klizan,3144.0,ATP,up,Slovakia,30,2026-02-12 02:42:18
833,Luca Tanner Gian,13127.0,ATP,up,Switzerland,30,2026-02-12 02:42:18
834,Matt Ponchet,17612.0,ATP,up,France,30,2026-02-12 02:42:18
835,Pavel Lagutin,80068.0,ATP,up,World,30,2026-02-12 02:42:18
836,Kristijan Juhas,18862.0,ATP,up,Serbia,30,2026-02-12 02:42:18
837,Alejandro Turriziani Alvarez,38023.0,ATP,up,Spain,30,2026-02-12 02:42:18
838,Jeffrey Von der Schulenburg,10231.0,ATP,down,Switzerland,30,2026-02-12 02:42:18
839,Mikael Ymer,1976.0,ATP,up,Sweden,29,2026-02-12 02:42:18
840,Ju Kim Dong,10296.0,ATP,up,South Korea,29,2026-02-12 02:42:18
841,Arklon Huertas Del Pino Cordova,2188.0,ATP,up,Peru,29,2026-02-12 02:42:18
842,Gregoire Barrere,1772.0,ATP,up,France,29,2026-02-12 02:42:18
843,Julio Cesar Porras,8799.0,ATP,same,Argentina,29,2026-02-12 02:42:18
844,Rafael Izquierdo Luque,57566.0,ATP,same,Spain,29,2026-02-12 02:42:18
845,Nikola Slavic,19893.0,ATP,same,Sweden,29,2026-02-12 02:42:18
846,Vincent Marysko,54889.0,ATP,same,Germany,29,2026-02-12 02:42:18
847,Thiago Cigarran,9602.0,ATP,down,Argentina,29,2026-02-12 02:42:18
848,Jacob Brumm,8686.0,ATP,up,USA,29,2026-02-12 02:42:18
849,Patrick Schoen,38167.0,ATP,up,Switzerland,28,2026-02-12 02:42:18
850,Hoyoung Roh,66327.0,ATP,up,South Korea,28,2026-02-12 02:42:18
851,Marc Van Der Merwe,69706.0,ATP,up,South Africa,28,2026-02-12 02:42:18
852,Scott Jones,4513.0,ATP,down,Australia,28,2026-02-12 02:42:18
853,Xiaofei Wang,,ATP,up,China,28,2026-02-12 02:42:18
854,Ignacio Parisca,52679.0,ATP,down,Venezuela,28,2026-02-12 02:42:18
855,John Hallquist Lithen,53232.0,ATP,down,Sweden,28,2026-02-12 02:42:18
856,Amit Vales,35790.0,ATP,down,Israel,28,2026-02-12 02:42:18
857,Taisei Ichikawa,2018.0,ATP,up,Japan,28,2026-02-12 02:42:18
858,Luca Pow,53787.0,ATP,up,United Kingdom,27,2026-02-12 02:42:18
859,Luca Wiedenmann,38169.0,ATP,up,Germany,27,2026-02-12 02:42:18
860,Peter Makk,15664.0,ATP,down,Hungary,27,2026-02-12 02:42:18
861,Andreja Petrovic,,ATP,down,Norway,27,2026-02-12 02:42:18
862,Giorgio Tabacco,14127.0,ATP,up,Italy,27,2026-02-12 02:42:18
863,Charlie Robertson,51278.0,ATP,up,United Kingdom,27,2026-02-12 02:42:18
864,Ivan Nedelko,766.0,ATP,up,World,27,2026-02-12 02:42:18
865,Jumpei Yamasaki,5515.0,ATP,up,Japan,27,2026-02-12 02:42:18
866,Agustin Falabella Lautaro,18335.0,ATP,up,Argentina,27,2026-02-12 02:42:18
867,Jakub Filip,57536.0,ATP,up,Czech Republic,27,2026-02-12 02:42:18
868,Naci Turker Mert,11692.0,ATP,down,Turkey,27,2026-02-12 02:42:18
869,Noah Schachter,15166.0,ATP,up,USA,27,2026-02-12 02:42:18
870,Manuel Plunger,40085.0,ATP,up,Italy,26,2026-02-12 02:42:18
870,Emon van Loben Sels,55504.0,ATP,up,USA,26,2026-02-12 02:42:18
872,Kalin Ivanovski,1296.0,ATP,up,North Macedonia,26,2026-02-12 02:42:18
873,Lorenzo Bocchi,682.0,ATP,up,Italy,26,2026-02-12 02:42:18
874,Couto Loureiro Joao Victor,9229.0,ATP,up,Brazil,26,2026-02-12 02:42:18
875,Stefano D'Agostino,29714.0,ATP,same,Italy,26,2026-02-12 02:42:18
876,Niklas Schell,783.0,ATP,down,Germany,26,2026-02-12 02:42:18
877,Seydina Andre,19223.0,ATP,down,Senegal,26,2026-02-12 02:42:18
878,Andrea Fiorentini,40088.0,ATP,same,Italy,26,2026-02-12 02:42:18
879,Nicolae Cazacu Dragos,38011.0,ATP,down,Romania,26,2026-02-12 02:42:18
880,Diego Schwartzman,67.0,ATP,up,Argentina,25,2026-02-12 02:42:18
881,Thanasi Kokkinakis,426.0,ATP,up,Australia,25,2026-02-12 02:42:18
882,Ian Kotzen Nicolas,57122.0,ATP,up,USA,25,2026-02-12 02:42:18
883,Aoran Wang,2225.0,ATP,up,China,25,2026-02-12 02:42:18
884,Tiago Cacao,1327.0,ATP,up,Portugal,25,2026-02-12 02:42:18
885,Micah Braswell,12958.0,ATP,down,USA,25,2026-02-12 02:42:18
886,Jack Kennedy,68750.0,ATP,up,USA,25,2026-02-12 02:42:18
887,Manish Sureshkumar,1334.0,ATP,down,India,25,2026-02-12 02:42:18
888,Aleksandr Lobanov,677.0,ATP,up,World,25,2026-02-12 02:42:18
889,Daisuke Sumizawa,960.0,ATP,up,Japan,25,2026-02-12 02:42:18
890,Anas Mazdrashki,63409.0,ATP,down,Bulgaria,25,2026-02-12 02:42:18
891,Marko Maksimovic,51626.0,ATP,up,Serbia,25,2026-02-12 02:42:18
892,Trey Hilderbrand,11005.0,ATP,up,USA,24,2026-02-12 02:42:18
893,Ilya Snitari,11114.0,ATP,up,Moldova,24,2026-02-12 02:42:18
894,Samuel Vincent Ruggeri,965.0,ATP,down,Italy,24,2026-02-12 02:42:18
895,Shunsuke Nakagawa,38295.0,ATP,up,Japan,24,2026-02-12 02:42:18
896,Pablo Masjuan Ginel,38046.0,ATP,down,Spain,24,2026-02-12 02:42:18
897,Marcus Walters,7014.0,ATP,up,United Kingdom,24,2026-02-12 02:42:18
898,Kumar Sinha Nitin,18088.0,ATP,down,India,24,2026-02-12 02:42:18
899,Alexander Klintcharov,12680.0,ATP,up,New Zealand,24,2026-02-12 02:42:18
900,Finn Murgett,8169.0,ATP,up,United Kingdom,24,2026-02-12 02:42:18
901,Romain Faucon,2222.0,ATP,down,Belgium,24,2026-02-12 02:42:18
902,Ezekiel Clark,1257.0,ATP,down,USA,24,2026-02-12 02:42:18
903,Nicolas Jadoun,52645.0,ATP,up,Senegal,24,2026-02-12 02:42:18
904,Matthew Forbes,58222.0,ATP,up,USA,23,2026-02-12 02:42:18
905,Theodore Dean,85191.0,ATP,up,USA,23,2026-02-12 02:42:18
906,Calvin Mueller,90155.0,ATP,up,Germany,23,2026-02-12 02:42:18
907,Anton Shepp,56171.0,ATP,up,New Zealand,23,2026-02-12 02:42:18
908,Isaiah Strode,1256.0,ATP,up,USA,23,2026-02-12 02:42:18
909,Enzo Kohlmann,63483.0,ATP,up,Brazil,23,2026-02-12 02:42:18
910,Lucas Bouquet,966.0,ATP,up,France,23,2026-02-12 02:42:18
911,Kasra Rahmani,73847.0,ATP,down,Iran,23,2026-02-12 02:42:18
912,Marc Majdandzic,52681.0,ATP,up,Germany,23,2026-02-12 02:42:18
913,Benjamin Pietri,6857.0,ATP,up,France,23,2026-02-12 02:42:18
914,Carles Hernandez,12954.0,ATP,up,Spain,23,2026-02-12 02:42:18
915,Nikolai Barsukov,71308.0,ATP,up,Germany,23,2026-02-12 02:42:18
916,Nikita Mashtakov,14638.0,ATP,same,Ukraine,23,2026-02-12 02:42:18
917,Kosuke Ogura,711.0,ATP,up,Japan,23,2026-02-12 02:42:18
918,Orlando Luz,4053.0,ATP,same,Brazil,22,2026-02-12 02:42:18
919,Inchauspe Paul,17436.0,ATP,same,France,22,2026-02-12 02:42:18
920,Jacob Bradshaw,37971.0,ATP,same,Australia,22,2026-02-12 02:42:18
921,Salvador Price,59410.0,ATP,down,Colombia,22,2026-02-12 02:42:18
922,Ryotaro Taguchi,38831.0,ATP,up,Japan,22,2026-02-12 02:42:18
923,Yaojie Zeng,14021.0,ATP,down,China,22,2026-02-12 02:42:18
924,Fernando Cavallo,34714.0,ATP,down,Argentina,22,2026-02-12 02:42:18
925,Miles Jones,14087.0,ATP,up,USA,22,2026-02-12 02:42:18
926,Dev Javia,939.0,ATP,up,India,22,2026-02-12 02:42:18
927,Naoya Honda,39537.0,ATP,same,Japan,22,2026-02-12 02:42:18
928,Evan Bynoe,22446.0,ATP,up,USA,22,2026-02-12 02:42:18
929,Jesse Delaney,14306.0,ATP,same,Australia,22,2026-02-12 02:42:18
930,Zoran Ludoski,56233.0,ATP,same,Serbia,21,2026-02-12 02:42:18
931,Ryan Colby,37857.0,ATP,down,USA,21,2026-02-12 02:42:18
932,Rudy Quan,39199.0,ATP,same,USA,21,2026-02-12 02:42:18
933,Pablo Masjuan Ginel,38046.0,ATP,same,Spain,21,2026-02-12 02:42:18
934,Stijn Paardekooper,56578.0,ATP,same,Netherlands,21,2026-02-12 02:42:18
935,Adan Freire Da Silva,38022.0,ATP,down,France,21,2026-02-12 02:42:18
936,Nicolas Zanellato,14273.0,ATP,down,Brazil,21,2026-02-12 02:42:18
937,Lorenzo Angelini,15916.0,ATP,down,Italy,21,2026-02-12 02:42:18
938,Razvan Marinescu Mihai,40066.0,ATP,same,Romania,21,2026-02-12 02:42:18
939,Grigoriy Lomakin,1869.0,ATP,same,Kazakhstan,21,2026-02-12 02:42:18
940,Steven Diez,1975.0,ATP,same,Canada,20,2026-02-12 02:42:18
941,Spencer Johnson,2851.0,ATP,same,USA,20,2026-02-12 02:42:18
942,Yunseong Chung,2925.0,ATP,same,South Korea,20,2026-02-12 02:42:18
943,Sebastian Osorio Juan,13923.0,ATP,up,Colombia,20,2026-02-12 02:42:18
944,Qian Sun,40127.0,ATP,up,China,20,2026-02-12 02:42:18
945,Brian Bozemoj,32507.0,ATP,up,Netherlands,20,2026-02-12 02:42:18
946,Younes Lalami Laaroussi,38043.0,ATP,up,Morocco,20,2026-02-12 02:42:18
947,Kristjan Tamm,785.0,ATP,up,Estonia,20,2026-02-12 02:42:18
948,Pietro Marino,13087.0,ATP,up,Italy,20,2026-02-12 02:42:18
949,Diego Fernandez Flores,976.0,ATP,up,Chile,20,2026-02-12 02:42:18
950,Michael Zhu,7126.0,ATP,up,USA,20,2026-02-12 02:42:18
951,David Pichler,927.0,ATP,up,Austria,19,2026-02-12 02:42:18
952,Johannes Ingildsen,2502.0,ATP,up,Denmark,19,2026-02-12 02:42:18
953,Ozan Baris,32559.0,ATP,same,USA,19,2026-02-12 02:42:18
954,Taym Al Azmeh,38100.0,ATP,same,Syria,19,2026-02-12 02:42:18
955,Oskar Poulsen Brostrom,40129.0,ATP,same,Denmark,19,2026-02-12 02:42:18
956,Moon Lee Jea,4334.0,ATP,same,South Korea,19,2026-02-12 02:42:18
957,Romeo Scomparin Pietro,13196.0,ATP,down,Italy,19,2026-02-12 02:42:18
958,Thantub Suksumrarn,25740.0,ATP,down,Thailand,19,2026-02-12 02:42:18
959,Ewen Lumsden,57565.0,ATP,down,United Kingdom,19,2026-02-12 02:42:18
960,Justin Schlageter,60968.0,ATP,down,Germany,19,2026-02-12 02:42:18
961,Gabriele Bosio,750.0,ATP,down,Italy,19,2026-02-12 02:42:18
962,Maxim Shin,37966.0,ATP,down,Uzbekistan,19,2026-02-12 02:42:18
963,Ezequiel Monferrer,9378.0,ATP,down,Argentina,19,2026-02-12 02:42:18
964,Jeremy Gschwendtner,60151.0,ATP,down,United Kingdom,19,2026-02-12 02:42:18
965,Axel Nefve,8129.0,ATP,down,USA,19,2026-02-12 02:42:18
966,Nicolas Barrientos,4694.0,ATP,down,Colombia,18,2026-02-12 02:42:18
967,Dante Pagani,77943.0,ATP,down,Argentina,18,2026-02-12 02:42:18
968,Ryo Tabata,63487.0,ATP,down,Japan,18,2026-02-12 02:42:18
969,Benjamin Winter Lopez,977.0,ATP,down,Spain,18,2026-02-12 02:42:18
970,Joris De Loore,5169.0,ATP,down,Belgium,18,2026-02-12 02:42:18
971,Markus Malaszszak,56784.0,ATP,down,Thailand,18,2026-02-12 02:42:18
972,Karl Friberg,759.0,ATP,down,Sweden,18,2026-02-12 02:42:18
973,Bekkhan Atlangeriev,757.0,ATP,down,World,18,2026-02-12 02:42:18
974,Marcello Serafini,971.0,ATP,up,Italy,18,2026-02-12 02:42:18
975,Tomas Martinez,58881.0,ATP,up,Argentina,18,2026-02-12 02:42:18
976,Thomas George Benjamin,55610.0,ATP,down,Canada,18,2026-02-12 02:42:18
977,Daniel Salazar,40212.0,ATP,down,Colombia,18,2026-02-12 02:42:18
978,Lorenzo Lorusso,38060.0,ATP,down,Italy,18,2026-02-12 02:42:18
979,Finn Bass,6503.0,ATP,down,United Kingdom,18,2026-02-12 02:42:18
980,Nicolas Villalon,39931.0,ATP,down,Chile,18,2026-02-12 02:42:18
981,Ziga Sesko,69093.0,ATP,down,Slovenia,17,2026-02-12 02:42:18
982,Andrew Delgado,12563.0,ATP,down,USA,17,2026-02-12 02:42:18
983,Qing Xu Kuang,60967.0,ATP,down,China,17,2026-02-12 02:42:18
984,Aleksa Ciric,60100.0,ATP,up,Serbia,17,2026-02-12 02:42:18
985,Mateo Barreiros Reyes,10467.0,ATP,down,Brazil,17,2026-02-12 02:42:18
986,Hyun Choo Suk,,ATP,down,South Korea,17,2026-02-12 02:42:18
987,Mathias Bourgue,1194.0,ATP,down,France,17,2026-02-12 02:42:18
987,Dominique Rolland,55112.0,ATP,down,USA,17,2026-02-12 02:42:18
989,Gavin Young,56781.0,ATP,down,USA,17,2026-02-12 02:42:18
990,Kiranpal Pannu,3225.0,ATP,down,New Zealand,17,2026-02-12 02:42:18
991,Lorenzo Lingua Lavallen Alejo,9594.0,ATP,down,Argentina,17,2026-02-12 02:42:18
