player_name,player_key
A. Zylberman,62583
Jovic/ Kose,87489
Neema/ Voisin,87491
Stevens/ Vickery,74290
Domingo/ Pann,87494
Raman/ Suresh,87337
Lee/ Matsuoka,87498
Imai/ Sueoka,87501
Erel/ Singh,87503
Trismuwantara/ Wibowo,57043
Malik/ Warik,87506
Sharma/ Yadav,87509
Morvayova/ Sato,87511
Luo/ Xiao,87513
Cvijanovic/ Rokusek,64474
Guo/ Zhang,87520
Simmons/ Smith,86668
Lozitskaya/ Munroe,87523
E. Moller,39675
P. Zahraj,5791
A. Karatsev,1901
F. Ferrari,37856
A. Spadola,14613
E. Costa,87537
C. E. Overbeck,20568
L. Poertner,57545
A. Funk,57709
C. Pillonel,85928
M. Ujvary,38072
M. Kobayashi,87539
M. Tammaro,11979
Y. C. Mo,37952
C. D. Chauhan,18084
M. Koffi,87315
M. Kleiman,75575
V. Teiusanu,13543
D. Cirpanli,1009
N. Eto,5249
K. Najzer,68048
V. Wolff,13506
G. Knutson,24736
A. Koshiishi,38
A. Lazaro Garcia,1117
Aleshchev/ Arcon,87546
Duisengazin/ Yessenaly,87548
Duran/ Horoz,76101
Arutiunian/ Purtseladze,19160
Ivanov/ Philippov,87552
Cattaneo/ Rottoli,87200
Gadoiu/ Manda,72614
Efstathiou/ Neos,62017
Bivol/ Martinez Sanz,87554
Elamin/ van Assendelft,87556
Bajurko/ Escurra Isnardi,87561
Johansson/ Volz,87562
Salazar/ Schlageter,87564
Pel/ Vasser,86482
Marosik/ Petak,87566
Laubic/ Lugaric,71507
Manukyan/ Vasilev,87569
Mashtakov/ Tumbas Kajgo,87570
Ahti/ Van Sambeek,87572
Pan/ Tang,87574
Jin/ Li,44320
Lee/ Yin,23730
Santillan/ Wang,87576
Mo/ Wang,34346
Meng/ Yang,87578
Momo-Kassa/ Tsinga Liyombi,87318
Teunissen/ Zgirovsky,86154
Bokungu/ Kayombo,87583
Gatoto/ Nsairi,87585
Kharlanova/ Mamedova,81561
Rachapudi/ Rathi,87587
Kakenova/ Krymkova,87588
Maklakova/ Zelinskaya,87595
Czapulak/ Daroszewska,71144
Golas/ Lazar,84522
Baniak/ Gniewkowska,84161
Petrache/ Rosca,87605
Bestetti/ Mocanu,87607
Raggi/ Ruggeri,48966
Chudejova/ Turkmen,87621
Vandromme/ Zeltina,87622
Pescucci/ Soro,87624
Mincheva/ Szostak,87629
Tran/ Visscher,87631
Kawamura/ Sakellaridi,87633
Hercog/ Rus,87641
Berecoechea/ Helgo,87642
Benito/ Gallardo Guevara,87644
Koshiishi/ Sawant,87646
Lee/ Micic,87647
Ferrer Perez/ Perello Saavedra,87649
A. Pilipovic,83800
S. Stankovic,69974
J. Cesar Porras,8799
L. Sheyngezikht,756
B. Mott,3823
R. Dhokia,38077
J. Beaven,60773
G. Volpi,64524
S. Wei,40
K. Cross,6700
A. S. Rogers,124
C. Romero,22529
K. Meshcheryakova,87663
M. Xu,9391
M. Leonard,7520
Mishkin/ Shvets,1534
Del Pino/ Gagliardo,87156
Nannelli/ Yazdani,87670
Blaydes/ Blaydes,34123
Kalieva/ Pigossi,87674
Kozyreva/ Shymanovich,79102
Anderson/ Ponchet,16120
Kuczer/ Senic,87677
Astakhova/ Korokozidi,87678
Adkar/ Glushkova,87682
Hobgarski/ Matoula,87683
Bains/ Bhosale,17710
Daley/ Shaikh,87687
Abduraimova/ Martynov,87690
A. Tarrio Ponte,72611
N. Vylegzhanin,12829
I. Oz,486
C. Paquet,1142
N. Hibino,465
K. Juvan,519
U. Eikeri,1817
R. Marino,479
D. Aiava,3134
M. Trevisan,512
M. Mateas,111
E. Shibahara,1986
D. Vallejo,9217
D. Hewitt,189
D. Bennett,52057
Brown/ Dickerson,87709
Dang/ You,53038
Perez Garcia/ Rodriguez,84858
Charney/ Lutkemeyer,87713
M. Krueger,1751
A. Mayo,9216
N. Toffanin,70351
F. De Michele,52939
G. Di Nicola,1931
R. Bhatia,93
E. S. Liang,2574
M. Masic,38009
Sanchez Izquierdo/ Sels,87454
Guerrieri/ Vanshelboim,87455
Molchanov/ Pereira,87456
Britto/ Stepanov,70845
Berkieta/ Lange,73293
Campana Lee/ Matusevich,87466
McDonald/ Schoenhaus,87467
Uesugi/ Watanabe,82409
Ingildsen/ Prashanth,87468
Bagnolini/ Primucci,87483
Colasanto/ Tresca,87486
M. Bouzige,7912
G. Trismuwantara,29692
H. Moriya,3202
J. Loutit,10844
Y. Takahashi,2508
L. Kurniawan,33304
Hans/ Kesharwani,87527
Perez/ Zhukayev,87534
Pacheco Mendez/ Vallejo,49851
G. Paterno,23392
Einig/ Voljavec,87558
Balshaw/ De Lange,87560
Ceuca/ Chramcova,87613
Ahti/ Ristola,87618
De Stefano/ Pieri,87635
Gettwart/ Malygina,87640
A. Vishal Balsekar,37953
J. DeSousa,56053
M. N. Turker,11692
E. Gorgodze,491
I. Shinikova,503
D. Lodikova,993
C. Moccia,40162
I. Burillo Escorihuela,1907
A. Shimizu,5085
Chauhan/ Naveen,87651
Kleiman/ Voelzke,87182
Kald/ Makke,87652
Saritas/ Turker,1463
Cocola/ Dhamne,87655
Blazka/ Nagoudi,82685
Bertrand/ Vandermeersch,31688
Coppez/ Van Impe,74770
Biot/ Pantelic,74021
Janssen/ Podrez,87661
M. Summers,39195
J. Tyler,38217
E. Ionescu,53647
S. Bojica,38154
E. Reyngold,1814
Z. Li,22722
H. Shaikh,28034
N. Bains,2567
Canter/ Walters,75725
Lumsden/ Murgett,87693
Akli/ Rencheli,78127
Stagno/ Toma,84527
Gobbi Monllau/ Marsiletti,87696
Maruca/ Rabin,87698
Candiotto/ Gonzalez Daniele,82879
Bonardi/ Vergara Rivera,76860
Bulatova/ Vukovic,87701
Martynova/ Simic,87702
U. M. Arconada,3001
A. Sasnovich,527
C. Zhao,1822
E. Nava,567
J-L. Struff,2831
J. Flores,725
A. Ayeni,2481
F. Corwin,3703
S. Kirchheimer,3706
E. Verizova,87714
K. Collins,20330
Moreno/ Sanchez,49853
Quan/ van Loben Sels,86313
Falck/ Thomson,87718
Berardi/ Swan,87722
G. Campbell,75313
B. Compuesto,69109
A. Shanmugam,1279
G. Olaso,87728
J. Yasin,69602
K. Ogura,711
N. H. Kang,52572
N. Higashitani,38988
D. Choo,71249
Okamura/ Takahata,81497
Chua/ Lee,87732
Kantam/ Maan,87733
Nepliy/ Suvirdjonkova,87734
M. Nakashima,56185
X. Lan,87736
N. Xi,85503
R. Kikawada,68050
Hou/ Soeda,87738
Tian/ Wang,79389
Dell'Edera/ Jessup,86669
L. Khan,58844
B. Mihulka,38852
Salibayeva/ Zylberman,87743
Korhonen/ Selvaraj,87746
R. Segado Esteve,87748
C. Sinclair,6752
Z. Viiala,10218
P. Bar Biryukov,14515
A. Klichnikov,87749
K. Tamm,785
D. Palan,741
G. Lomakin,1869
A. Aleshchev,49576
A. Omarkhanov,63488
M. Khodorchenko,87750
A. Lobanov,677
R. Tiukaev,38321
M. Krajci,38845
I. Maratuly,66796
O. King,80800
H. Winter,10871
N. Baker,78982
D. Jovanovski,63484
T. Yamanaka,13371
Delaney/ Delaney,35122
King/ McLeod,87753
E. Maklakova,9256
C. T. Stirbu,57344
J. Gschwendtner,60151
A. C. Gadoiu,83103
E. M. Nita,87754
J. Messina,81688
M. Efstathiou,11182
N. Visker,14641
L. Lagarrigue,64960
S. Eriksson,40059
M. Donald,1322
L. Johann,54684
A. Mujakic,10228
H. J. Escurra Isnardi,2215
A. Arzhankin,86675
O. Jevtovic,67134
T. Dean,85191
M. Zvech Flaborea,55588
A. Fiorentini,40088
M. Premzl,38079
A. Boros,13823
R. Kis Balazs,22147
J. Gundacker,69497
V. Ahti,38068
P. Milushev,8518
R. Glarner,87756
E. Winter,3318
R. Tanuma,8742
J. H. Luo,84922
M. Yue,83203
R. Huang,87757
S. Ann,32471
S. Hazawa,744
A. Gatoto,30153
A. Trifi,63836
A. Karahan,40074
B. Michalkova,70093
N. Jandova,30857
T. Sramkova,65045
D. Gorska,54024
S. Husar,87759
M. Schweika,84425
L. Encheva,50682
M. Boyden,39056
A. Corvi,67759
A. L. Puiac,54023
D. I. Pastoric,40498
O. Gavrila,13698
S. I. Jurca,67692
A. Sushkova,80355
E. Grekul,20909
V. Ahti,56783
I. Svahn,40199
J. C. Svendsen,9257
A. A. Koskel,40090
N. Dho,85779
A. Gupta,7125
A. Urso,57058
J. Hossam Salah,65066
B. Ortenzi,1015
M. Smekalova,53796
N. Krockova,40725
L. Schruff,75944
I. Balus,10898
A. Lanisek,53163
A. Iamachkine,38096
Y. Wagner,49044
V. Veleva,90855
R. Zolotareva,40163
V. Adkar,39035
K. Hobgarski,1827
Ferrari/ Valle,68533
Kucera/ Schinteie,87761
Marinescu/ Uta,69723
Costa/ Senn,87764
Collignon/ Verwerft,87765
Alujas/ Raynel,87766
Orlov/ Zarski,79609
Johann/ Mueller,30997
Oetzbach/ Uzhylovskyi,87770
Fumagalli/ Obradovic,87772
Fuele/ Madarasz,49050
Bacaloni/ Seghetti,87776
Ivanov/ Vladimirov,72923
Cirpanli/ Dols,87781
Krockova/ Vasilyeva,87782
Rothensteiner/ Schueller,87784
Nagy/ Nijkamp,87785
Daubnerova/ Zelnickova,87786
Anshba/ Karatancheva,76218
Auer/ Semmelmeyer,87787
T. B. Alvarez,75656
M. C. Brayotta,87789
S. A. Larraya Guidi,38942
Artnak/ Vujic,87181
K. Q. Xu,60967
J. Anthrop,9212
N. Cox,84737
C. Rolland de Ravel,54824
V. Melnic,23349
S. Waltert,493
L. Cabrera,497
M. Crossley,33954
E. Charney,19702
K. Okamura,1396
A. L. Ebster,84408
M. Guth,8334
D. Verbeek,10842
Grekul/ Odorizzi,87615
Jaeger/ Rothacker,86338
Bjork/ Kamper Malmkjaer,87999
Karkkainen/ Krook,87225
Cengiz/ Oz,9198
Ma/ Sakatsume,87001
C. Syrtveit,59863
J. Shang,2413
N. Jarry,400
G. Minnen,2191
Y. Putintseva,2177
Sevcikova/ Vlckova,30449
Jelinkova/ Lackova,87800
McAdoo/ Portillo Ramirez,87802
B. Holt,8158
J. Munar,2083
E. Quinn,9225
K. Nishikori,2985
A. Tomljanovic,1146
Y. Wang,2276
E. Arango,1802
H. Baptiste,490
L. Musetti,2849
T. Paul,1894
U. Humbert,1105
B. Haddad Maia,1951
E. Mertens,521
Baptiste/ Pegula,87806
Dabrowski/ Routliffe,56882
Mihalikova/ Nicholls,69174
P. Dufek,87813
M. Kliment,87814
J. Rychnavsky,87819
M. Podrabsky,71656
D. Klar,87824
D. Smolik,87825
J. Svoboda,71652
A. Novotny,56355
D. Vaverka,87829
A. Srsen,71657
N. Jelinkova,87832
F. Chrisstoffels,71668
V. Boudova,87834
V. Hulova,87837
K. Rainke,87842
T. Stepankova,87844
A. Gottvaldova,87846
A. Chytilova,71673
M. Vesela,56380
E. Chladova,87848
Muhammad/ Schuurs,63067
Cirstea/ Kalinskaya,82372
D. Shapovalov,431
L. Darderi,8781
C. Norrie,1103
C. Alcaraz,2382
A. Krueger,196
A. Kotrc,87856
Cristian/ Ruse,34455
H. Naw,1337
T. Papamalamis,9232
N. K. Sinha,18088
E. Betti,84405
K. Pearson,13158
F. Zeballos,1253
D. Petrofsky,56358
N. Donald,30901
V. Sekerkova,71761
Vojtisek/ Vaverka,87860
Srsen/ Klar,87862
Sefcik/ Rychnavsky,87864
Novak/ Luxa,87866
Vymazal/ Strilka,87868
Tichy/ Fidler,87870
Kouba/ Fejka,87872
Dvorak/ Srsen,87874
Rainke/ Tehnikova,87878
Maresova/ Zajickova,87882
Jancarikova/ Schovancova,87884
Chytilova/ Drevojanova,87886
M. Castaneda,23581
B. Perez,1280
A. Arcila,52705
N. Villalon,39931
N. E. Rico Arias,23091
V. Lilov,656
J. P. Ordonez Vargas,87891
Eikeri/ Hozumi,50624
Pavlasek/ Zielinski,85290
J. Kusy,30887
S. Sklenicka,30790
A. Nedic,9640
P. Basile,69812
D. Vagner,56362
A. Hejtmankova,69485
B. Slavikova,71703
A. Sucha,56476
J. Jirakova,30858
Jirakova/ Benda,87889
T. Marin,86080
C. Craig,6489
S. Price,59410
J. S. Osorio,13923
B. I. Torres Fernandez,10322
R. Cid Subervi,2956
Danilovic/ Potapova,78762
Bass/ Vasser,87916
Eggert/ Haavisto,87922
Batyutenko/ Sekachov,87074
Lavine/ Perez,87926
Cervantes Tomas/ Lazaro Juncadella,87928
Moro Canas/ Perez Contri,87931
De Felipe Garcia/ Rojas,87933
Giraldi/ Pino,77771
Linde Palacios/ Mejia,87939
Frohlich/ Frohlich,71709
Psota/ Kotrc,87943
Chodura/ Doskocil,71789
Volesky/ Novotny,56418
Donald/ Novakova,87945
Hermanova/ Slamenikova,87949
S. Jayaraman,65461
F. Pate,87950
S. Xu,131
V. Mulville,85837
Colby/ Manning,87952
A. Vagramov,7035
Z. Hitt,20874
L. Lemaitre,50321
R. Ho,790
Weightman/ Weightman,92158
Kato/ Voskoboeva,87808
Griekspoor/ Michelsen,87849
Lammons/ Pel,9966
Diallo/ Shelton,87853
M. Gengel,1321
B. Zapata Miralles,403
R. Bertola,1212
L. Carboni,49616
S. A. Linde Palacios,67049
P. A. Saraiva Dos Santos,10508
P. Bertran,720
T. Barrios Vera,396
Cui/ Te,67156
Donski/ Nesterov,33283
Kadhe/ Prashanth,42447
Pereira/ Pichler,87911
Beckles/ Bynoe,87954
B. Fernandez,3456
M. Guinard,440
R. Matos,3678
G. Mikaul,78523
Y. Zhao,71899
D. Plekhanova,50654
A. Alexander,87957
Y. Huang,31729
Y.-H. Lee,5239
N. C. Ng K.,87959
Y. Negishi,74582
Neema/ Sousou,87961
Dembo/ Hazratwala,78995
Catini/ Matta,85847
Matsuoka/ Oki,87966
Alhogbani/ Mischker,87967
Dong/ Lee,87969
Kurniawan/ Trismuwantara,78367
Amiri/ Konovchuk,87972
Nidunjianzan/ Wang,86848
Yang/ Zheng,50421
Mo/ Yin,53818
Sun Qian/Tang,32779
Han/ Zhang,38617
Gao/ Zhang,42875
Jiang/ Ren,55042
Ahn/ Jang,38332
Giam/ Lim,87979
Kang/ Sato,87980
Herazo Gonzalez/ Zhang,87981
Chea/ Ng,87982
Kawagishi/ Shin,87984
Fairclough/ Stevens,65160
Cui/ Quigley,87988
C. Langmo,2021
M. Martineau,1185
J. Chlodnicki,88001
F. Tenti,684
L. Popirlan,67866
M. Homberg,21176
T. Reiff,40198
D. Maijorov,88002
P. Pohjola,37920
O. Eerola,86805
O. Martikainen,61205
I. Vasa,9934
F. Alopaeus,88006
L. Lagerbohm,55587
L. Christiansson,88008
T. Curras Abasolo,6717
A. Siddiqui,2504
S. Fita Juan,75358
A. Burdet,40101
J. Barranco Cosano,1877
T. Avcibasi,40219
B. Winter Lopez,977
A. Santamarta Roig,71815
M. De Boes,13126
M. Mikhaylova,38938
D. Yakovleva,59864
A. Snigireva,51594
P. Rachapudi,23741
A. Tkachenko,82997
M. Bayerlova,194
K. Bubelyte,19431
I. M. Buculei,75051
T. Bush,70748
G. Topalova,169
M. Hodzic,147
L. Solakov,85378
M. Jorge,97
H. K. Kaler,81406
Kucera/ Michalik,88010
Juszczak/ Kosinski,87269
Bogo/ Rengifo,88015
Maksimovic/ Radjenovic,77273
Fumagalli/ Nannelli,88018
Angeloni/ Mazzola,88019
Dell'Elba/ Zuniga Garcia,88021
Cazacu/ Messina,88022
Baluska/ Kremer,88023
Djonov/ Senn,88025
Paganetti/ Van Donselaar,88026
Haliak/ Zaytsev,88028
Hartenstein/ Schlageter,88030
Eriksson/ Watanabe Eriksson,88033
Hou/ Vylegzhanin,88037
Luis/ Torres,88039
Araujo/ Marques,67111
Fernandez da Silva/ Portugal,88043
Freitas/ Teixeira,88044
Broska/ Gomez,60628
Martens/ Verwerft,88048
Beaupain/ Marmousez,88052
De Boes/ Torcq,88054
Bennani/ Nsairi,88061
Dossetter/ Keegan,88062
Bennour Dit Sahli/ Hermassi,72007
Fedorova/ Kummel,77447
Kahramonova/ Martianova,88069
Lekomtseva/ Mikhaylova,82504
Espolova/ Suslova,88071
Sedysheva/ Vladson,88074
Kovackova/ Kovackova,71798
Adascalitei/ Mocanu,88078
Kotecha/ Read,88081
Gadient/ Yardley,88084
Kuzmova/ Vargova,63630
Drozdz/ Glowacka,88089
Firman/ Roura Llaverias,88091
Ewald/ Gorska,81559
Heine/ Manescu,88099
Schmidt/ Vilar,63684
Mozgaleva/ Pasiut,88102
Norin/ Saner,74598
Mansouri/ Reguer,88106
Bouzo Zanotti/ Perello Saavedra,41410
Frahn/ Rodriguez Carretero,88108
Shubladze/ Zolotareva,84218
Antici/ Hrabavets,88109
Algeria,11454
Westphal/ Winegar,51877
A. Wright,7786
L. Herman,13696
J. De Jager,13024
Hooper/ Ridout,88121
Walters/ West,73004
Markiewicz/ Simkiss,88122
J. S. Gomez,712
A. Catanzarite,28541
B. Baldi,52198
A. Rodriguez,81885
T. Vijayakumar,27624
O. Revina,88131
F. Abanda,6699
S. Yoon,83301
A. Caceres,52390
M. Soares,73780
M. Bulbarella,2559
S. Alvarez,88133
F. Rain Contreras,65095
M. E'Halli Obeid,88134
C. Melleiro,36093
Dang/ Xu,88140
B. Shick,37912
J. Weber,88149
M. Kuhar,1247
D. Bobo,67410
A. Finkelstein,60823
J. Peck,9190
R. Colby,37857
V. Goncalves,20846
Free/ Rettke,88152
Hohmann/ Ponwith,88154
Dickerson/ Goncalves,86729
Heng/ Robin,88157
M. Batyutenko,10855
Thanos/ Tsitsipas,25256
Loof/ Wendelken,87895
Cornea/ Martineau,87896
Rosenkranz/ Wiskandt,87897
Prihodko/ Sels,77315
Fatic/ Nedic,87901
Rincon/ Zapata Miralles,87904
Forti/ Virgili,82294
Castaneda/ Price,86645
G. A. Monteleone,75456
T. Kumasaka,20616
C. Ferguson,37866
Isomura/ Nakagawa,87990
Heisnam/ Malik,87992
Goyal/ Rawat,87995
Dong/ Han,87996
Chen/ Du,87997
J. Freitas,71306
D. Batista,10376
J. J. Bianchi,69529
Y. Dlimi,14468
A. Bennour Dit Sahli,63834
M. Kubka,2295
A. Granwehr,18373
J. Stusek,38313
O. Helmi,1406
Dudeney/ Raina,88111
Belgraver/ Hutchinson,65589
Afifi/ Verweij,73746
Cammilleri/ Degelow,40566
Banks/ Marcinkevica,88118
Astakhova/ Zaytseva,88119
Flores/ Poling,88127
A. Canter,1236
P. Jordan,38263
F. Livet Novkirichka,68450
Jordan/ Wright,88129
McGinnis/ Nask,88136
Cox/ Myatt,88145
Monteleone/ Vakalapudi,88160
B. O'Connell,74459
M. E. Sik,80801
K. Y. Cheung,88162
J. Hrynkiewicz,77921
K. Filar,15548
J. Szajrych,654
M. Valkusz,563
J. Krawczyk,57181
N. Brownrigg,81132
C. Pade,75586
J. Dembo,38545
S. Storch,74752
D. Bessonov,76705
F. Mischker,39085
L. Xiao,38140
X. Han,59305
D. Gao,53036
M. D. Pathummakuronen,88167
H. Guan,78347
Cizek/ Thurner,88169
Bajurko/ Poritskyi,88171
O'Connell/ Staley,88173
Alam/ Yasin,69601
Lee/ Wang,53816
McDonald/ Nayar,88176
Fomin/ Verbin,66218
M. Mesaglio,74709
I. Snitari,11114
D. A. Tomescu,10543
F. Bocci,88183
O. Moraing,2211
C. Mueller,90155
K. Wehnelt,2459
Y. Kelm,55032
M. Dahlin,52070
L. Bocchi,682
G. Nanobashvili Saba,51971
C. Ansari,40166
E. Sartz-Lunde,73865
M. Smolenova,33386
M. Lo Pumo,88186
N. Labib,88188
D. Valente,10916
K. Tsygourova,23388
K. Rinaldo Persson,2592
M. Garcia,38929
A. Martinez Quintana,90173
M. Murphy,15322
I. Murta,90
Farjat/ Tenti,88193
Palosi/ Tomescu,29383
Antonio/ Ouvidor,88196
Bozemoj/ Pel,57090
Chudejova/ Koller,88201
Delaloye/ Rakki,88203
McBride/ Mihail,86205
Bubelyte/ Dols,88206
D. Evans,2835
A. Lim,5432
E. Coulibaly,11110
A. Nagoudi,55371
L. Allen,5784
J. A. Barreiro,88210
Bianchi/ Lopez,88211
Munkhammar/ Stidell,74827
Castagnola/ Fellin,82513
R. Torres,88216
M. S. Vijay Shankar,90115
N. Matovic,85374
L. Vojinovic,13195
.  Balj/ Kalenic,22097
Fiorentini/ La Vela,88219
Ondruska/ Vijay Shankar,90150
A. Vergara Rivera,52694
Ramirez/ Regalado Macias,61447
Beveraggi Lespiau/ Bulbarella,88227
Alvarez/ Lisboa,88229
De Leon/ Sosa,88231
Ayala/ Romero,88225
Ganesan/ Kingsley,87937
Kumar/ Sheehy,63390
Arcila/ Heredia,74539
Imamura/ Kuwata,40663
Kulambayeva/ Zantedeschi,88207
Bolsova Zadoinov/ Hobgarski,88213
F. Misolic,594
Magadan/ Moreno,77323
Gigante/ Pellegrino,88125
Balaji/ Bollipalli,77314
Giavara/ Sebov,88214
Buse/ Trungelliti,88123
Gonzalez/ Rojer,88235
S. Zheng,3398
D. Mpetshi Perricard,52022
A. Danilina,1818
L. Pow,53787
K. Seelig,1237
Appleton/ Haverlag,21175
D. Parry,1833
M. Yamaguchi,98
L. Hellum-Lilleengen,88240
L. Wiedenmann,38169
G. Nouchakis,83336
A. Kalyanpur,775
L. Boisson,8802
Kudermetova/ Li,88236
H. Barton,2241
R. Brancaccio,1873
J. D. Hara Friend,69562
Darderi/ Muller,88243
Mihalikova/ Olmos,88249
J. Satterfield,79358
S. Napolitano,3915
F. A. Gomez,717
A. Charaeva,13421
J. Garland,1962
A. Urhobo,127
M. Brengle,2391
T. Andrianjafitrimo,1147
X. Gao,7289
P. Udvardy,1141
M. Hontama,1787
E. Jones,10924
L. Radivojevic,1364
M. Barthel,171
S. Costoulas,9248
Barranco Cosano/ Winter Lopez,58639
De Felipe Garcia/ Meneses Perny,88263
Fita Juan/ Lopez Montagud,88264
Bravo/ Perez Contri,70974
Bueno Gil/ Zusman,88267
Sanchez Jover/ Vives Marcos,27574
S. Korda,2840
United States Virgin Islands W,29829
Suriname W,88275
Saint Lucia W,72549
Aoyama/ Wang,88238
L. Mikrut,938
A. Guillen Meza,9230
Withrow/ Zielinski,88244
Z. Sonmez,4062
Bucsa/ Melichar-Martinez,86824
Garcia/ Rodriguez,88247
Parker/ Ursu,88250
Milev/ Nesterov,32843
Donski/ Karol,88258
O. Crawford,945
T. Monteiro,1074
L. van Assche,1066
F. Sun,876
T. Seyboth Wild,1086
P. Herbert,1748
D. Merida Aguilar,978
B. Willwerth,73862
Y. Uchiyama,884
H. Inoue,118
L. Stefanini,1113
P. Martic,2173
A-L. Friedsam,522
V. Hruncakova,50406
L. Klimovicova,8978
D. Saville,1153
M. Chwalinska,1434
J. Riera,2281
H. Dart,2998
A. Sobolieva,13987
Schoenhaus/ Squire,88269
Andreeva/ Medvedev,62820
Raducanu/ Alcaraz,88277
McNally/ Musetti,88279
Keys/ Tiafoe,88283
Anisimova/ Rune,88284
Bencic/ Zverev,88286
Rybakina/ Fritz,88287
T. Masabayashi,14348
K. Sidorova,57527
K. Nishimura,49582
P. Plipuech,3409
P. Thongkum,40181
L. Kumhom,53058
T. Naklo,58067
A. Prasutnawin,88288
Liu/ Sun,42207
Cho Seung Woo/Yang,88290
Mo/ Yang,55038
Khantiweerawat/ Nithithananont,86448
Koaykul/ Navasirisomboon,35228
Rifqi Fitriadi/ Lee,92159
Kim/ Shin,31401
Ganta/  Suksumrarn,88295
Chen/ Tang,31018
Gao/ Huang,88297
Zhang/ zhou,53321
Lin/ Yang,88298
Jiang/ Yuan,50382
Wang/ Xiao,46191
Ounmuang/ Podgorichani,88299
Desvignes/ Laron,88300
Maklakova/ Nepliy,88302
Isaro/ Kulphisanrat,88304
Kumhom/ Yongmod,88305
Suvirdjonkova/ Wang,88308
Nagornaia/ Rioux,88310
C. Denolly,8223
D. Kuzmanov,371
T. Belafalvi-Balint,66004
A. Heinonen,26150
M. Beauge,1312
C. Hernandez,12954
A. Orlikowski,9237
R. Rodriguez,3702
F. Doleys,88311
I. Kachushkin,88312
D. Shirokyi,74446
M. Rottgering,53790
D. Molokova Ferreira,73174
T. C. Baragiola Mordini,63404
G. M. Ortenzi,1182
L. Talan Lopatic,62392
T. Bieldiugin,53288
R. Venger,86678
J. Lenders,88313
L. Aerne,88314
L. Galliano,88315
J. Garcia Mestre,18161
M. Imamura,10276
H. Fu,38926
T. Mercier,5782
Y. Mochizuki,10334
D. Fix,55061
S. Zick,73132
E. A. Yilmaz,88318
A. Aralova,85689
I. Khayndrava,84296
S. Webb,10932
N. Breckova,6334
S. Rocchetti,2584
A. Jelinkova,82621
C. Ferrer Perez,51629
V. Gudelj,1008
C. Anson Sanchez,58397
J. Elkady,13554
N. Hamrouni,68642
E. Milovanovic,13620
A. Bertacchi,68678
F. Ganz,12561
B. Walker,5
E. Bonelli,88323
P. Kaibekova,60798
D. Marcinkevica,122
Y. Li,4144
E. Kazionova,1985
A. Mazzola,15681
Corretja/ Nita,88324
Calin/ Luca,88326
Ferrari/ Furlanetto,88327
Dumitru/ Marinescu,62451
Andreescu/ Schinteie,62733
Guttau/ Larwig,88328
Karlsson Wistrand/ Koistila Larsson,83109
De Boes/ Schlageter,79946
Schrier/ Vermeer,88333
Van Weldam/ Van Zijl,88335
Visser/ Wagenaar,86156
Bouchelaghem/ Faucon,88337
Ahti/ Hrazdil,88339
Jedrzejczak/ Pawelski,88341
Orlikowski/ Sadzik,88343
Braynin/ Yi Qing Jiang,83035
Gaxherri/ Szerencsits,83606
Gloeckler/ Poritskyi,88344
Hipfl/ Petak,88346
Ovchinnikov/ Stolarik,88347
Doleys/ Fischer,88349
Deflandre/ Larue,88350
Jamji/ Smiej,88352
Manukyan/ Radovanovic,68246
Coman/ Urvaneja,88355
Jovic/ Yazdani,88357
Fradkin/ Lalami Laaroussi,88360
Lopez Escribano/ Sanz Muela,88361
Freitas/ Rodeia,88363
Hou/ Sen,88365
Ambrogi/ Feldbausch,88367
De Bernardis/ Zanada,88369
Basic/ Kupcic,57970
Milovanov/ Tumbas Kajgo,88371
Mohar/ Videnovic,53350
Kajin/ Zmak,70935
Krattiger/ Ouzilou,86129
Barry/ Gerch,88374
Burdet/ Von der Schulenburg,88376
Senn/ Tashi,88377
Rai/ Taguchi,88380
Chang Tsu Li/Yu,88382
Fu/ Neema,88383
Heger/ Hoffmann,53942
Djonov/ Mueller,88385
Rast/ Wedel,88387
Kurt/ Vaissaud,88388
Aydin/ Ilker,88390
Arslan/ Ozcan,88392
Eiselmeier/ Talevska,88395
Bajraliu/ Firman,88398
Ferlito/ Hays,84540
Camarda/ Mandavkar,88402
Van Poppel/ Veldman,71020
Anugonda/ Ramesh,88405
Lo Pumo/ Ukaegbu,88406
Afifi/ Fedeli,88407
Coussens/ Hodzic,88409
Dencheva/ Stankiewicz,68806
Kung/ Shinde,69296
Bartone/ Kotliar,88418
A. V. Gobbi Monllau,6241
C. Rodero,73111
C. Zouein Yanez,90188
Zheng/ Zhu,53555
Bennett/ Frey,88237
Erler/ Galloway,86788
Ebden/ Peers,34419
Pow/ Suresh,73195
Kichenok/ Sutjiadi,81155
Kalashnikova/ Niculescu,65773
Andaloro/ Giunta,66694
Rosenkranz/ Wendelken,88253
Azoidis/ Neos,88255
Guillen Meza/ Midon,88259
Pichler/ Serdarusic,88260
L. Romero Gormaz,141
M. Iyengar,68681
Cerny/ Donald,78808
Dedura/ Lopez Morillo,88273
Mikrut/ Poljicak,1571
H. Huens,38142
R. Fohnen,88322
Collignon/ Langenaken,88330
Khoeblal/ Wassermann,49158
Pirohova/ Stresnakova,82940
Podrez/ Skliar,88411
D. Salvestre,19894
N. Basic,39050
E. Dalla Valle,5675
N. Waldner,1298
G. Gruenig,73133
M. Martinez,800
S. Mitsui,22253
Y. Chung,2925
Y. C. Chen,57378
Y. J. Park,69227
